Unnamed: 0,innode,outnode,etype,dataflow,id_x,line_out,id_y,line_in,graph_id
8358457,53,262.0,CFG,,165,59.0,163,59.0,94212
8358458,61,287.0,CFG,,387,129.0,385,129.0,94212
8358459,37,56.0,CFG,,390,131.0,388,131.0,94212
8358460,0,115.0,CFG,,237,78.0,401,137.0,94212
8358461,0,122.0,CFG,,249,84.0,401,137.0,94212
8358462,0,128.0,CFG,,271,89.0,401,137.0,94212
8358463,0,126.0,CFG,,292,97.0,401,137.0,94212
8358464,0,116.0,CFG,,342,109.0,401,137.0,94212
8358465,0,123.0,CFG,,354,115.0,401,137.0,94212
8358466,0,118.0,CFG,,376,120.0,401,137.0,94212
8358467,38,75.0,CFG,,112,42.0,413,145.0,94212
8358468,38,72.0,CFG,,127,47.0,413,145.0,94212
8358469,38,74.0,CFG,,162,57.0,413,145.0,94212
8358470,38,73.0,CFG,,187,66.0,413,145.0,94212
8358471,38,138.0,CFG,,403,139.0,413,145.0,94212
8358472,39,96.0,CFG,,38,15.0,415,147.0,94212
8358473,39,100.0,CFG,,56,22.0,415,147.0,94212
8358474,39,101.0,CFG,,75,28.0,415,147.0,94212
8358475,39,95.0,CFG,,98,37.0,415,147.0,94212
8358476,39,98.0,CFG,,398,133.0,415,147.0,94212
8358477,39,112.0,CFG,,414,146.0,415,147.0,94212
8358478,92,189.0,CFG,,417,148.0,416,148.0,94212
8358479,133,196.0,CFG,,419,149.0,418,149.0,94212
8358480,45,49.0,CFG,,28,13.0,27,13.0,94212
8358481,49,97.0,CFG,,32,13.0,28,13.0,94212
8358482,110,213.0,CFG,,36,14.0,34,14.0,94212
8358483,25,166.0,CFG,,46,19.0,42,19.0,94212
8358484,96,110.0,CFG,,34,14.0,38,15.0,94212
8358485,213,258.0,CFG,,37,14.0,36,14.0,94212
8358486,134,288.0,CFG,,50,20.0,48,20.0,94212
8358487,48,167.0,CFG,,45,19.0,43,19.0,94212
8358488,163,266.0,CFG,,31,13.0,29,13.0,94212
8358489,50,102.0,CFG,,83,31.0,79,31.0,94212
8358490,164,271.0,CFG,,82,31.0,80,31.0,94212
8358491,266,318.0,CFG,,30,13.0,31,13.0,94212
8358492,108,209.0,CFG,,54,21.0,52,21.0,94212
8358493,6,91.0,CFG,,65,25.0,59,24.0,94212
8358494,209,252.0,CFG,,55,21.0,54,21.0,94212
8358495,100,108.0,CFG,,52,21.0,56,22.0,94212
8358496,159,312.0,CFG,,69,26.0,67,26.0,94212
8358497,62,64.0,CFG,,63,24.0,62,24.0,94212
8358498,105,217.0,CFG,,73,27.0,71,27.0,94212
8358499,217,253.0,CFG,,74,27.0,73,27.0,94212
8358500,101,105.0,CFG,,71,27.0,75,28.0,94212
8358501,69,333.0,CFG,,88,34.0,87,34.0,94212
8358502,136,316.0,CFG,,92,35.0,90,35.0,94212
8358503,271,293.0,CFG,,81,31.0,82,31.0,94212
8358504,33,50.0,CFG,,79,31.0,78,31.0,94212
8358505,147,307.0,CFG,,106,40.0,104,40.0,94212
8358506,160,351.0,CFG,,110,41.0,108,41.0,94212
8358507,107,184.0,CFG,,96,36.0,94,36.0,94212
8358508,184,254.0,CFG,,97,36.0,96,36.0,94212
8358509,95,107.0,CFG,,94,36.0,98,37.0,94212
8358510,22,147.0,CFG,,104,40.0,101,40.0,94212
8358511,307,179.0,CFG,,105,40.0,106,40.0,94212
8358512,75,160.0,CFG,,108,41.0,112,42.0,94212
8358513,32,79.0,CFG,,117,44.0,115,44.0,94212
8358514,142,301.0,CFG,,121,45.0,119,45.0,94212
8358515,63,90.0,CFG,,136,50.0,134,50.0,94212
8358516,72,106.0,CFG,,123,46.0,127,47.0,94212
8358517,106,195.0,CFG,,125,46.0,123,46.0,94212
8358518,10,63.0,CFG,,134,50.0,133,50.0,94212
8358519,10,34.0,CFG,,137,51.0,133,50.0,94212
8358520,175,352.0,CFG,,132,49.0,130,49.0,94212
8358521,195,256.0,CFG,,126,46.0,125,46.0,94212
8358522,257,302.0,CFG,,145,52.0,144,52.0,94212
8358523,34,86.0,CFG,,143,51.0,137,51.0,94212
8358524,146,306.0,CFG,,169,61.0,167,61.0,94212
8358525,89,317.0,CFG,,156,55.0,152,55.0,94212
8358526,161,354.0,CFG,,160,56.0,158,56.0,94212
8358527,7,11.0,CFG,,149,53.0,147,53.0,94212
8358528,306,240.0,CFG,,168,61.0,169,61.0,94212
8358529,11,89.0,CFG,,152,55.0,149,53.0,94212
8358530,140,308.0,CFG,,155,55.0,153,55.0,94212
8358531,308,226.0,CFG,,154,55.0,155,55.0,94212
8358532,88,299.0,CFG,,142,51.0,138,51.0,94212
8358533,298,210.0,CFG,,140,51.0,141,51.0,94212
8358534,139,298.0,CFG,,141,51.0,139,51.0,94212
8358535,74,161.0,CFG,,158,56.0,162,57.0,94212
8358536,150,346.0,CFG,,396,132.0,394,132.0,94212
8358537,56,289.0,CFG,,392,131.0,390,131.0,94212
8358538,145,284.0,CFG,,181,64.0,179,64.0,94212
8358539,20,29.0,CFG,,175,63.0,173,63.0,94212
8358540,76,146.0,CFG,,167,61.0,171,62.0,94212
8358541,29,68.0,CFG,,177,63.0,175,63.0,94212
8358542,54,277.0,CFG,,277,92.0,275,92.0,94212
8358543,21,28.0,CFG,,280,94.0,278,94.0,94212
8358544,55,279.0,CFG,,382,123.0,380,123.0,94212
8358545,251,55.0,CFG,,380,123.0,383,125.0,94212
8358546,84,330.0,CFG,,202,69.0,196,69.0,94212
8358547,46,170.0,CFG,,203,69.0,195,69.0,94212
8358548,177,349.0,CFG,,192,68.0,190,68.0,94212
8358549,330,117.0,CFG,,197,69.0,202,69.0,94212
8358550,331,162.0,CFG,,198,69.0,201,69.0,94212
8358551,332,223.0,CFG,,199,69.0,200,69.0,94212
8358552,231,260.0,CFG,,186,65.0,185,65.0,94212
8358553,117,331.0,CFG,,201,69.0,197,69.0,94212
8358554,162,332.0,CFG,,200,69.0,198,69.0,94212
8358555,73,104.0,CFG,,183,65.0,187,66.0,94212
8358556,104,231.0,CFG,,185,65.0,183,65.0,94212
8358557,36,46.0,CFG,,195,69.0,193,69.0,94212
8358558,170,84.0,CFG,,196,69.0,203,69.0,94212
8358559,248,294.0,CFG,,205,70.0,204,70.0,94212
8358560,329,222.0,CFG,,214,71.0,215,71.0,94212
8358561,41,304.0,CFG,,219,71.0,209,71.0,94212
8358562,158,329.0,CFG,,215,71.0,213,71.0,94212
8358563,19,121.0,CFG,,220,72.0,208,71.0,94212
8358564,327,124.0,CFG,,212,71.0,217,71.0,94212
8358565,328,158.0,CFG,,213,71.0,216,71.0,94212
8358566,143,303.0,CFG,,286,95.0,284,95.0,94212
8358567,124,328.0,CFG,,216,71.0,212,71.0,94212
8358568,28,66.0,CFG,,282,94.0,280,94.0,94212
8358569,58,267.0,CFG,,218,71.0,210,71.0,94212
8358570,85,327.0,CFG,,217,71.0,211,71.0,94212
8358571,267,85.0,CFG,,211,71.0,218,71.0,94212
8358572,81,324.0,CFG,,263,87.0,257,87.0,94212
8358573,26,30.0,CFG,,225,75.0,223,75.0,94212
8358574,9,13.0,CFG,,240,80.0,238,80.0,94212
8358575,2,4.0,CFG,,252,85.0,250,85.0,94212
8358576,51,280.0,CFG,,274,90.0,272,90.0,94212
8358577,141,285.0,CFG,,231,76.0,229,76.0,94212
8358578,172,19.0,CFG,,208,71.0,222,73.0,94212
8358579,30,83.0,CFG,,227,75.0,225,75.0,94212
8358580,44,314.0,CFG,,265,87.0,255,87.0,94212
8358581,59,265.0,CFG,,264,87.0,256,87.0,94212
8358582,13,283.0,CFG,,243,82.0,240,80.0,94212
8358583,138,343.0,CFG,,405,139.0,403,139.0,94212
8358584,115,103.0,CFG,,233,77.0,237,78.0,94212
8358585,151,342.0,CFG,,247,83.0,245,83.0,94212
8358586,103,241.0,CFG,,235,77.0,233,77.0,94212
8358587,241,249.0,CFG,,236,77.0,235,77.0,94212
8358588,325,148.0,CFG,,259,87.0,262,87.0,94212
8358589,265,81.0,CFG,,257,87.0,264,87.0,94212
8358590,131,325.0,CFG,,262,87.0,258,87.0,94212
8358591,122,151.0,CFG,,245,83.0,249,84.0,94212
8358592,326,239.0,CFG,,260,87.0,261,87.0,94212
8358593,148,326.0,CFG,,261,87.0,259,87.0,94212
8358594,155,344.0,CFG,,269,88.0,267,88.0,94212
8358595,4,44.0,CFG,,255,87.0,252,85.0,94212
8358596,324,131.0,CFG,,258,87.0,263,87.0,94212
8358597,128,155.0,CFG,,267,88.0,271,89.0,94212
8358598,126,113.0,CFG,,288,96.0,292,97.0,94212
8358599,247,255.0,CFG,,291,96.0,290,96.0,94212
8358600,171,78.0,CFG,,301,100.0,308,100.0,94212
8358601,35,47.0,CFG,,300,100.0,298,100.0,94212
8358602,47,171.0,CFG,,308,100.0,300,100.0,94212
8358603,129,319.0,CFG,,306,100.0,302,100.0,94212
8358604,319,156.0,CFG,,303,100.0,306,100.0,94212
8358605,113,247.0,CFG,,290,96.0,288,96.0,94212
8358606,323,197.0,CFG,,304,100.0,305,100.0,94212
8358607,322,129.0,CFG,,302,100.0,307,100.0,94212
8358608,78,322.0,CFG,,307,100.0,301,100.0,94212
8358609,176,350.0,CFG,,297,99.0,295,99.0,94212
8358610,156,323.0,CFG,,305,100.0,303,100.0,94212
8358611,259,300.0,CFG,,310,101.0,309,101.0,94212
8358612,320,127.0,CFG,,317,102.0,322,102.0,94212
8358613,127,335.0,CFG,,321,102.0,317,102.0,94212
8358614,57,278.0,CFG,,323,102.0,315,102.0,94212
8358615,278,77.0,CFG,,316,102.0,323,102.0,94212
8358616,77,320.0,CFG,,322,102.0,316,102.0,94212
8358617,335,153.0,CFG,,318,102.0,321,102.0,94212
8358618,321,192.0,CFG,,319,102.0,320,102.0,94212
8358619,42,305.0,CFG,,324,102.0,314,102.0,94212
8358620,153,321.0,CFG,,320,102.0,318,102.0,94212
8358621,18,130.0,CFG,,325,103.0,313,102.0,94212
8358622,82,340.0,CFG,,368,118.0,362,118.0,94212
8358623,24,31.0,CFG,,330,106.0,328,106.0,94212
8358624,8,14.0,CFG,,345,111.0,343,111.0,94212
8358625,1,3.0,CFG,,357,116.0,355,116.0,94212
8358626,52,269.0,CFG,,379,121.0,377,121.0,94212
8358627,144,313.0,CFG,,336,107.0,334,107.0,94212
8358628,173,18.0,CFG,,313,102.0,327,104.0,94212
8358629,31,80.0,CFG,,332,106.0,330,106.0,94212
8358630,60,275.0,CFG,,369,118.0,361,118.0,94212
8358631,43,291.0,CFG,,370,118.0,360,118.0,94212
8358632,114,181.0,CFG,,340,108.0,338,108.0,94212
8358633,181,250.0,CFG,,341,108.0,340,108.0,94212
8358634,116,114.0,CFG,,338,108.0,342,109.0,94212
8358635,14,315.0,CFG,,348,113.0,345,111.0,94212
8358636,149,348.0,CFG,,352,114.0,350,114.0,94212
8358637,340,120.0,CFG,,363,118.0,368,118.0,94212
8358638,157,338.0,CFG,,366,118.0,364,118.0,94212
8358639,154,347.0,CFG,,374,119.0,372,119.0,94212
8358640,3,43.0,CFG,,360,118.0,357,116.0,94212
8358641,338,212.0,CFG,,365,118.0,366,118.0,94212
8358642,336,157.0,CFG,,364,118.0,367,118.0,94212
8358643,123,149.0,CFG,,350,114.0,354,115.0,94212
8358644,275,82.0,CFG,,362,118.0,369,118.0,94212
8358645,120,336.0,CFG,,367,118.0,363,118.0,94212
8358646,118,154.0,CFG,,372,119.0,376,120.0,94212
8358647,98,150.0,CFG,,394,132.0,398,133.0,94212
8358648,94,199.0,CFG,,409,141.0,408,141.0,94212
8358649,119,152.0,CFG,,410,142.0,412,143.0,94212
8358650,152,168.0,CFG,,411,142.0,410,142.0,94212
8566739,23,10.0,CFG,,5,1.0,39,,96110
8566740,26,18.0,CFG,,18,4.0,20,4.0,96110
8566741,24,20.0,CFG,,13,3.0,15,3.0,96110
8566742,18,4.0,CFG,,12,3.0,18,4.0,96110
8566743,19,8.0,CFG,,17,4.0,23,5.0,96110
8566744,16,8.0,CFG,,17,4.0,25,6.0,96110
8566745,16,5.0,CFG,,22,5.0,25,6.0,96110
8566746,17,16.0,CFG,,25,6.0,27,6.0,96110
8566747,12,6.0,CFG,,33,8.0,36,9.0,96110
8566748,9,14.0,CFG,,31,7.0,32,7.0,96110
8566749,13,0.0,CFG,,29,7.0,34,8.0,96110
8566750,20,2.0,CFG,,7,1.0,13,3.0,96110
8566751,22,17.0,CFG,,27,6.0,28,6.0,96110
8566752,14,15.0,CFG,,30,7.0,31,7.0,96110
8566753,15,1.0,CFG,,24,6.0,30,7.0,96110
8566754,21,7.0,CFG,,35,9.0,37,1.0,96110
8566755,4,11.0,CFG,,14,3.0,12,3.0,96110
8566756,1,3.0,CFG,,26,6.0,24,6.0,96110
8566757,0,9.0,CFG,,32,7.0,29,7.0,96110
8566758,6,13.0,CFG,,34,8.0,33,8.0,96110
8566759,7,12.0,CFG,,36,9.0,35,9.0,96110
8566760,11,24.0,CFG,,15,3.0,14,3.0,96110
8566761,8,25.0,CFG,,19,4.0,17,4.0,96110
8566762,25,26.0,CFG,,20,4.0,19,4.0,96110
8566763,5,19.0,CFG,,23,5.0,22,5.0,96110
8566764,3,22.0,CFG,,28,6.0,26,6.0,96110
8765801,0,1.0,CFG,,5,1.0,7,1.0,99432
8765802,2,0.0,CFG,,7,1.0,8,,99432
8765964,0,1.0,CFG,,5,1.0,7,1.0,99462
8765965,2,0.0,CFG,,7,1.0,8,,99462
8806375,0,1.0,CFG,,5,1.0,7,1.0,103181
8806376,2,0.0,CFG,,7,1.0,8,,103181
8813486,0,1.0,CFG,,5,1.0,7,1.0,105147
8813487,2,0.0,CFG,,7,1.0,8,,105147
8822161,0,1.0,CFG,,5,1.0,7,1.0,105698
8822162,2,0.0,CFG,,7,1.0,8,,105698
8841862,0,1.0,CFG,,5,1.0,7,1.0,109296
8841863,2,0.0,CFG,,7,1.0,8,,109296
8847150,0,1.0,CFG,,5,1.0,7,1.0,109681
8847151,2,0.0,CFG,,7,1.0,8,,109681
8847366,22,13.0,CFG,,5,1.0,51,,109721
8847367,10,19.0,CFG,,12,3.0,17,6.0,109721
8847368,26,16.0,CFG,,19,6.0,20,6.0,109721
8847369,28,14.0,CFG,,37,11.0,38,11.0,109721
8847370,29,10.0,CFG,,17,6.0,18,6.0,109721
8847371,15,33.0,CFG,,31,10.0,32,10.0,109721
8847372,30,32.0,CFG,,13,3.0,14,3.0,109721
8847373,21,11.0,CFG,,30,10.0,48,16.0,109721
8847374,23,27.0,CFG,,39,11.0,43,12.0,109721
8847375,18,5.0,CFG,,41,12.0,46,13.0,109721
8847376,14,25.0,CFG,,36,11.0,37,11.0,109721
8847377,12,11.0,CFG,,30,10.0,35,11.0,109721
8847378,16,29.0,CFG,,18,6.0,19,6.0,109721
8847379,25,12.0,CFG,,35,11.0,36,11.0,109721
8847380,32,0.0,CFG,,7,1.0,13,3.0,109721
8847381,31,24.0,CFG,,21,6.0,25,7.0,109721
8847382,17,3.0,CFG,,23,7.0,28,8.0,109721
8847383,33,3.0,CFG,,23,7.0,31,10.0,109721
8847384,33,5.0,CFG,,41,12.0,31,10.0,109721
8847385,9,21.0,CFG,,48,16.0,47,16.0,109721
8847386,8,18.0,CFG,,46,13.0,45,13.0,109721
8847387,7,17.0,CFG,,28,8.0,27,8.0,109721
8847388,20,7.0,CFG,,27,8.0,49,1.0,109721
8847389,20,8.0,CFG,,45,13.0,49,1.0,109721
8847390,20,9.0,CFG,,47,16.0,49,1.0,109721
8847391,19,30.0,CFG,,14,3.0,12,3.0,109721
8847392,2,26.0,CFG,,20,6.0,16,6.0,109721
8847393,24,2.0,CFG,,16,6.0,21,6.0,109721
8847394,3,4.0,CFG,,24,7.0,23,7.0,109721
8847395,4,31.0,CFG,,25,7.0,24,7.0,109721
8847396,11,15.0,CFG,,32,10.0,30,10.0,109721
8847397,1,28.0,CFG,,38,11.0,34,11.0,109721
8847398,6,23.0,CFG,,43,12.0,42,12.0,109721
8847399,5,6.0,CFG,,42,12.0,41,12.0,109721
8847400,27,1.0,CFG,,34,11.0,39,11.0,109721
8853412,0,1.0,CFG,,5,1.0,7,1.0,111469
8853413,2,0.0,CFG,,7,1.0,8,,111469
8855355,0,1.0,CFG,,5,1.0,7,1.0,111799
8855356,2,0.0,CFG,,7,1.0,8,,111799
8858238,0,1.0,CFG,,5,1.0,7,1.0,112714
8858239,2,0.0,CFG,,7,1.0,8,,112714
8875525,0,1.0,CFG,,5,1.0,7,1.0,114592
8875526,2,0.0,CFG,,7,1.0,8,,114592
8906023,0,1.0,CFG,,5,1.0,7,1.0,118875
8906024,2,0.0,CFG,,7,1.0,8,,118875
8913088,12,8.0,CFG,,5,1.0,24,,120428
8913089,2,6.0,CFG,,10,2.0,19,6.0,120428
8913090,2,4.0,CFG,,18,4.0,19,6.0,120428
8913091,11,3.0,CFG,,14,3.0,15,3.0,120428
8913092,3,6.0,CFG,,10,2.0,14,3.0,120428
8913093,9,1.0,CFG,,13,3.0,16,4.0,120428
8913094,7,5.0,CFG,,7,1.0,11,2.0,120428
8913095,10,0.0,CFG,,21,6.0,22,1.0,120428
8913096,13,2.0,CFG,,19,6.0,20,6.0,120428
8913097,0,13.0,CFG,,20,6.0,21,6.0,120428
8913098,6,7.0,CFG,,11,2.0,10,2.0,120428
8913099,14,9.0,CFG,,16,4.0,17,4.0,120428
8913100,1,11.0,CFG,,15,3.0,13,3.0,120428
8913101,4,14.0,CFG,,17,4.0,18,4.0,120428
8913764,0,1.0,CFG,,5,1.0,7,1.0,120530
8913765,2,0.0,CFG,,7,1.0,8,,120530
8925608,0,1.0,CFG,,5,1.0,7,1.0,123652
8925609,2,0.0,CFG,,7,1.0,8,,123652
8929349,0,1.0,CFG,,5,1.0,7,1.0,124850
8929350,2,0.0,CFG,,7,1.0,8,,124850
8964679,0,1.0,CFG,,5,1.0,7,1.0,134590
8964680,2,0.0,CFG,,7,1.0,8,,134590
8975008,0,1.0,CFG,,5,1.0,7,1.0,137630
8975009,2,0.0,CFG,,7,1.0,8,,137630
8986839,0,1.0,CFG,,5,1.0,7,1.0,141307
8986840,2,0.0,CFG,,7,1.0,8,,141307
9015587,0,1.0,CFG,,5,1.0,7,1.0,144408
9015588,2,0.0,CFG,,7,1.0,8,,144408
9017223,0,1.0,CFG,,5,1.0,7,1.0,144923
9017224,2,0.0,CFG,,7,1.0,8,,144923
9018500,0,1.0,CFG,,5,1.0,7,1.0,145130
9018501,2,0.0,CFG,,7,1.0,8,,145130
9069283,0,1.0,CFG,,5,1.0,7,1.0,153257
9069284,2,0.0,CFG,,7,1.0,8,,153257
9070499,0,1.0,CFG,,5,1.0,7,1.0,153733
9070500,2,0.0,CFG,,7,1.0,8,,153733
9075089,0,1.0,CFG,,5,1.0,7,1.0,155529
9075090,2,0.0,CFG,,7,1.0,8,,155529
9079728,11,8.0,CFG,,5,1.0,20,,156732
9079729,1,3.0,CFG,,15,4.0,14,4.0,156732
9079730,7,0.0,CFG,,9,2.0,12,3.0,156732
9079731,2,4.0,CFG,,11,3.0,10,3.0,156732
9079732,6,2.0,CFG,,10,3.0,16,4.0,156732
9079733,0,5.0,CFG,,7,1.0,9,2.0,156732
9079734,10,1.0,CFG,,14,4.0,18,1.0,156732
9079735,4,12.0,CFG,,13,3.0,11,3.0,156732
9079736,12,7.0,CFG,,12,3.0,13,3.0,156732
9079737,3,9.0,CFG,,17,4.0,15,4.0,156732
9079738,9,6.0,CFG,,16,4.0,17,4.0,156732
9079949,0,1.0,CFG,,5,1.0,7,1.0,156789
9079950,2,0.0,CFG,,7,1.0,8,,156789
9086616,0,1.0,CFG,,5,1.0,7,1.0,158909
9086617,2,0.0,CFG,,7,1.0,8,,158909
9090320,0,1.0,CFG,,5,1.0,7,1.0,160142
9090321,2,0.0,CFG,,7,1.0,8,,160142
9090728,0,1.0,CFG,,5,1.0,7,1.0,160311
9090729,2,0.0,CFG,,7,1.0,8,,160311
9098322,0,1.0,CFG,,5,1.0,7,1.0,162968
9098323,2,0.0,CFG,,7,1.0,8,,162968
9098330,0,1.0,CFG,,5,1.0,7,1.0,162972
9098331,2,0.0,CFG,,7,1.0,8,,162972
9120662,0,1.0,CFG,,5,1.0,7,1.0,164332
9120663,2,0.0,CFG,,7,1.0,8,,164332
9164214,5,2.0,CFG,,5,1.0,12,1.0,167336
9164215,4,0.0,CFG,,13,2.0,14,,167336
9164216,0,5.0,CFG,,12,1.0,13,2.0,167336
9164217,3,1.0,CFG,,7,1.0,10,1.0,167336
9240381,0,1.0,CFG,,5,1.0,7,1.0,170859
9240382,2,0.0,CFG,,7,1.0,8,,170859
9438704,0,1.0,CFG,,5,1.0,7,1.0,174999
9438705,2,0.0,CFG,,7,1.0,8,,174999
9456670,19,11.0,CFG,,5,1.0,35,,175450
9456671,15,17.0,CFG,,14,7.0,17,7.0,175450
9456672,12,1.0,CFG,,21,8.0,25,9.0,175450
9456673,17,0.0,CFG,,7,1.0,14,7.0,175450
9456674,13,3.0,CFG,,23,9.0,30,10.0,175450
9456675,18,8.0,CFG,,24,9.0,27,9.0,175450
9456676,14,3.0,CFG,,23,9.0,32,12.0,175450
9456677,9,14.0,CFG,,32,12.0,31,12.0,175450
9456678,7,13.0,CFG,,30,10.0,29,10.0,175450
9456679,4,7.0,CFG,,29,10.0,33,1.0,175450
9456680,4,9.0,CFG,,31,12.0,33,1.0,175450
9456681,2,5.0,CFG,,15,7.0,13,7.0,175450
9456682,20,2.0,CFG,,13,7.0,19,7.0,175450
9456683,5,6.0,CFG,,16,7.0,15,7.0,175450
9456684,6,10.0,CFG,,18,7.0,16,7.0,175450
9456685,10,15.0,CFG,,17,7.0,18,7.0,175450
9456686,1,20.0,CFG,,19,7.0,21,8.0,175450
9456687,3,18.0,CFG,,27,9.0,23,9.0,175450
9456688,8,16.0,CFG,,26,9.0,24,9.0,175450
9456689,16,12.0,CFG,,25,9.0,26,9.0,175450
9837920,5,3.0,CFG,,5,1.0,15,,178431
9837921,0,2.0,CFG,,7,1.0,11,3.0,178431
9837922,4,1.0,CFG,,12,8.0,13,1.0,178431
9837923,1,0.0,CFG,,11,3.0,12,8.0,178431
9847784,16,11.0,CFG,,5,1.0,30,,178467
9847785,14,2.0,CFG,,13,5.0,17,6.0,178467
9847786,7,6.0,CFG,,7,1.0,11,3.0,178467
9847787,13,5.0,CFG,,14,5.0,15,5.0,178467
9847788,12,2.0,CFG,,13,5.0,24,9.0,178467
9847789,5,7.0,CFG,,11,3.0,14,5.0,178467
9847790,17,14.0,CFG,,17,6.0,28,1.0,178467
9847791,17,0.0,CFG,,18,9.0,28,1.0,178467
9847792,0,1.0,CFG,,19,9.0,18,9.0,178467
9847793,2,13.0,CFG,,15,5.0,13,5.0,178467
9847794,3,4.0,CFG,,21,9.0,20,9.0,178467
9847795,18,12.0,CFG,,24,9.0,25,9.0,178467
9847796,4,10.0,CFG,,27,9.0,21,9.0,178467
9847797,8,15.0,CFG,,26,9.0,22,9.0,178467
9847798,15,9.0,CFG,,23,9.0,26,9.0,178467
9847799,9,18.0,CFG,,25,9.0,23,9.0,178467
9847800,1,3.0,CFG,,20,9.0,19,9.0,178467
9847801,10,8.0,CFG,,22,9.0,27,9.0,178467
9850030,27,18.0,CFG,,5,1.0,47,,178484
9850031,14,4.0,CFG,,43,25.0,44,27.0,178484
9850032,19,1.0,CFG,,16,7.0,18,9.0,178484
9850033,17,3.0,CFG,,19,11.0,23,13.0,178484
9850034,12,2.0,CFG,,41,21.0,42,22.0,178484
9850035,15,20.0,CFG,,35,19.0,37,19.0,178484
9850036,16,7.0,CFG,,34,19.0,40,20.0,178484
9850037,23,10.0,CFG,,30,18.0,36,19.0,178484
9850038,24,8.0,CFG,,22,13.0,26,13.0,178484
9850039,22,5.0,CFG,,21,13.0,32,18.0,178484
9850040,22,13.0,CFG,,29,15.0,32,18.0,178484
9850041,25,17.0,CFG,,23,13.0,25,13.0,178484
9850042,13,0.0,CFG,,28,14.0,29,15.0,178484
9850043,1,6.0,CFG,,7,1.0,16,7.0,178484
9850044,26,19.0,CFG,,18,9.0,45,1.0,178484
9850045,26,14.0,CFG,,44,27.0,45,1.0,178484
9850046,3,1.0,CFG,,16,7.0,19,11.0,178484
9850047,10,21.0,CFG,,31,18.0,30,18.0,178484
9850048,4,7.0,CFG,,34,19.0,43,25.0,178484
9850049,4,12.0,CFG,,42,22.0,43,25.0,178484
9850050,11,25.0,CFG,,25,13.0,24,13.0,178484
9850051,7,15.0,CFG,,37,19.0,34,19.0,178484
9850052,5,24.0,CFG,,26,13.0,21,13.0,178484
9850053,20,23.0,CFG,,36,19.0,35,19.0,178484
9850054,8,11.0,CFG,,24,13.0,22,13.0,178484
9850055,21,22.0,CFG,,32,18.0,31,18.0,178484
9850056,0,5.0,CFG,,21,13.0,28,14.0,178484
9850057,2,9.0,CFG,,39,20.0,41,21.0,178484
9850058,9,16.0,CFG,,40,20.0,39,20.0,178484
10233315,216,138.0,CFG,,5,1.0,325,,180391
10233316,276,201.0,CFG,,147,46.0,148,46.0,180391
10233317,176,18.0,CFG,,40,19.0,46,19.0,180391
10233318,275,137.0,CFG,,146,46.0,152,48.0,180391
10233319,61,84.0,CFG,,33,18.0,37,18.0,180391
10233320,254,103.0,CFG,,34,18.0,35,18.0,180391
10233321,260,1.0,CFG,,29,18.0,67,25.0,180391
10233322,169,179.0,CFG,,126,43.0,130,44.0,180391
10233323,163,45.0,CFG,,153,51.0,158,52.0,180391
10233324,226,175.0,CFG,,222,69.0,226,69.0,180391
10233325,226,214.0,CFG,,228,69.0,226,69.0,180391
10233326,220,208.0,CFG,,306,85.0,308,85.0,180391
10233327,81,226.0,CFG,,226,69.0,227,69.0,180391
10233328,269,268.0,CFG,,127,43.0,128,43.0,180391
10233329,200,271.0,CFG,,132,44.0,135,45.0,180391
10233330,211,177.0,CFG,,207,63.0,209,63.0,180391
10233331,234,70.0,CFG,,244,71.0,247,71.0,180391
10233332,268,31.0,CFG,,117,42.0,127,43.0,180391
10233333,157,143.0,CFG,,305,85.0,316,87.0,180391
10233334,261,39.0,CFG,,76,27.0,77,28.0,180391
10233335,235,126.0,CFG,,269,73.0,270,73.0,180391
10233336,112,52.0,CFG,,233,70.0,239,70.0,180391
10233337,255,16.0,CFG,,32,18.0,38,18.0,180391
10233338,109,64.0,CFG,,243,71.0,249,71.0,180391
10233339,215,113.0,CFG,,206,63.0,211,64.0,180391
10233340,191,72.0,CFG,,234,70.0,237,70.0,180391
10233341,186,77.0,CFG,,254,72.0,257,72.0,180391
10233342,152,27.0,CFG,,252,72.0,265,73.0,180391
10233343,228,101.0,CFG,,161,52.0,171,53.0,180391
10233344,225,91.0,CFG,,235,70.0,236,70.0,180391
10233345,144,215.0,CFG,,211,64.0,213,64.0,180391
10233346,244,85.0,CFG,,281,78.0,287,79.0,180391
10233347,59,79.0,CFG,,41,19.0,45,19.0,180391
10233348,272,273.0,CFG,,154,51.0,156,51.0,180391
10233349,209,7.0,CFG,,179,55.0,189,57.0,180391
10233350,241,25.0,CFG,,271,77.0,283,78.0,180391
10233351,202,55.0,CFG,,85,32.0,96,35.0,180391
10233352,126,66.0,CFG,,263,73.0,269,73.0,180391
10233353,274,173.0,CFG,,121,42.0,122,42.0,180391
10233354,170,200.0,CFG,,135,45.0,137,45.0,180391
10233355,253,30.0,CFG,,26,17.0,27,17.0,180391
10233356,20,96.0,CFG,,176,54.0,180,55.0,180391
10233357,210,49.0,CFG,,193,60.0,203,62.0,180391
10233358,230,213.0,CFG,,217,65.0,223,69.0,180391
10233359,58,99.0,CFG,,66,25.0,71,25.0,180391
10233360,44,1.0,CFG,,29,18.0,58,21.0,180391
10233361,171,55.0,CFG,,85,32.0,94,33.0,180391
10233362,205,203.0,CFG,,106,38.0,111,41.0,180391
