Unnamed: 0,dgl_id,_label,name,code,lineNumber,columnNumber,lineNumberEnd,columnNumberEnd,controlStructureType,order,fullName,typeFullName,local_type,local_block,node_label,node_id,vuln,graph_id
9958982,271,UNKNOWN,,),44,30.0,,,,19.0,,<empty>,,,UNKNOWN_44.0: ),132,0.0,180391
9958983,272,IDENTIFIER,e,e,51,30.0,,,,1.0,,compat_ip6t_entry,,,IDENTIFIER_51.0: e,156,0.0,180391
9958984,273,IDENTIFIER,t,t,51,3.0,,,,1.0,,xt_entry_target,,,IDENTIFIER_51.0: t,154,0.0,180391
9958985,274,IDENTIFIER,e,e,42,26.0,,,,2.0,,compat_ip6t_entry,,,IDENTIFIER_42.0: e,122,0.0,180391
9958986,275,IDENTIFIER,j,j,48,6.0,,,,1.0,,unsigned int,,,IDENTIFIER_48.0: j,152,0.0,180391
9958987,276,LITERAL,,0,46,15.0,,,,2.0,,int,,,LITERAL_46.0: 0,148,0.0,180391
10180502,0,METHOD,driver_override_show,"ssize_t driver_override_show (struct device *dev,struct device_attribute *attr,char *buf)",1,2.0,12.0,3.0,,1.0,driver_override_show,,,,"METHOD_1.0: ssize_t driver_override_show (struct device *dev,struct device_attribute *attr,char *buf)",7,0.0,181163
10180503,1,RETURN,,"return sprintf(buf, ""%s\n"", pdev->driver_override);",7,2.0,,,,3.0,,,,,"RETURN_7.0: return sprintf(buf, ""%s\n"", pdev->driver_override);",17,1.0,181163
10180504,2,CALL,sprintf,"sprintf(buf, ""%s\n"", pdev->driver_override)",7,9.0,,,,1.0,,<empty>,,,"CALL_7.0: sprintf(buf, ""%s\n"", pdev->driver_override)",18,1.0,181163
10180505,3,CALL,<operator>.assignment,*pdev = to_platform_device(dev),4,27.0,,,,2.0,,<empty>,,,CALL_4.0: *pdev = to_platform_device(dev),13,0.0,181163
10180506,4,CALL,to_platform_device,to_platform_device(dev),4,35.0,,,,2.0,,<empty>,,,CALL_4.0: to_platform_device(dev),15,0.0,181163
10180507,5,CALL,<operator>.indirectFieldAccess,pdev->driver_override,7,30.0,,,,3.0,,<empty>,,,CALL_7.0: pdev->driver_override,21,1.0,181163
10180508,6,FIELD_IDENTIFIER,,driver_override,7,36.0,,,,2.0,,,,,FIELD_IDENTIFIER_7.0: driver_override,23,1.0,181163
10180509,7,METHOD,<global>,<global>,1,,12.0,,,1.0,/work/LAS/weile-lab/benjis/linevd/storage/processed/bigvul/before/181163.c:<global>,,,,METHOD_1.0: <global>,5,0.0,181163
10180510,8,METHOD_RETURN,,ssize_t,1,2.0,,,,5.0,,ssize_t,,,METHOD_RETURN_1.0: ssize_t,24,0.0,181163
10180511,9,LITERAL,,"""%s\n""",7,22.0,,,,2.0,,char,,,"LITERAL_7.0: ""%s\n""",20,1.0,181163
10180512,10,IDENTIFIER,pdev,pdev,7,30.0,,,,1.0,,platform_device,,,IDENTIFIER_7.0: pdev,22,1.0,181163
10180513,11,IDENTIFIER,pdev,pdev,4,28.0,,,,1.0,,platform_device,,,IDENTIFIER_4.0: pdev,14,0.0,181163
10180514,12,METHOD_RETURN,,RET,-1,,,,,2.0,,ANY,,,METHOD_RETURN_: RET,26,0.0,181163
10180515,13,IDENTIFIER,dev,dev,4,54.0,,,,1.0,,device,,,IDENTIFIER_4.0: dev,16,0.0,181163
10180516,14,IDENTIFIER,buf,buf,7,17.0,,,,1.0,,char,,,IDENTIFIER_7.0: buf,19,1.0,181163
10339193,0,JUMP_TARGET,try_again,"try_again:
 	skb = __skb_recv_datagram(sk, flags | (noblock ? MSG_DONTWAIT : 0),
 				  &peeked, &off, &err);",17,2.0,,,,15.0,,,,,"JUMP_TARGET_17.0: try_again:
 	skb = __skb_recv_datagram(sk, flags | (noblock ? MSG_DONTWAIT : 0),
 				  &peeked, &off, &err);",47,0.0,181651
10339194,1,METHOD,udp_recvmsg,"int udp_recvmsg (struct sock *sk,struct msghdr *msg,size_t len,int noblock,int flags,int *addr_len)",1,2.0,99.0,2.0,,1.0,udp_recvmsg,,,,"METHOD_1.0: int udp_recvmsg (struct sock *sk,struct msghdr *msg,size_t len,int noblock,int flags,int *addr_len)",7,0.0,181651
10339195,2,CALL,<operator>.assignment,"skb = __skb_recv_datagram(sk, flags | (noblock ? MSG_DONTWAIT : 0),
 				  &peeked, &off, &err)",18,3.0,,,,16.0,,<empty>,,,"CALL_18.0: skb = __skb_recv_datagram(sk, flags | (noblock ? MSG_DONTWAIT : 0),
 				  &peeked, &off, &err)",48,0.0,181651
10339196,3,CALL,__skb_recv_datagram,"__skb_recv_datagram(sk, flags | (noblock ? MSG_DONTWAIT : 0),
 				  &peeked, &off, &err)",18,9.0,,,,2.0,,<empty>,,,"CALL_18.0: __skb_recv_datagram(sk, flags | (noblock ? MSG_DONTWAIT : 0),
 				  &peeked, &off, &err)",50,0.0,181651
10339197,4,CALL,<operator>.assignment,"err = skb_copy_and_csum_datagram_msg(skb, sizeof(struct udphdr),
 						     msg)",44,4.0,,,,1.0,,<empty>,,,"CALL_44.0: err = skb_copy_and_csum_datagram_msg(skb, sizeof(struct udphdr),
 						     msg)",129,0.0,181651
10339198,5,CALL,<operator>.assignment,"err = skb_copy_datagram_msg(skb, sizeof(struct udphdr),
  					    msg, copied)",41,5.0,,,,1.0,,<empty>,,,"CALL_41.0: err = skb_copy_datagram_msg(skb, sizeof(struct udphdr),
  					    msg, copied)",119,0.0,181651
10339199,6,CALL,skb_copy_and_csum_datagram_msg,"skb_copy_and_csum_datagram_msg(skb, sizeof(struct udphdr),
 						     msg)",44,10.0,,,,2.0,,<empty>,,,"CALL_44.0: skb_copy_and_csum_datagram_msg(skb, sizeof(struct udphdr),
 						     msg)",131,0.0,181651
10339200,7,CALL,skb_copy_datagram_msg,"skb_copy_datagram_msg(skb, sizeof(struct udphdr),
  					    msg, copied)",41,11.0,,,,2.0,,<empty>,,,"CALL_41.0: skb_copy_datagram_msg(skb, sizeof(struct udphdr),
  					    msg, copied)",121,0.0,181651
10339201,8,CALL,UDP_INC_STATS_USER,"UDP_INC_STATS_USER(sock_net(sk),
 					   UDP_MIB_INERRORS, is_udplite)",55,5.0,,,,2.0,,<empty>,,,"CALL_55.0: UDP_INC_STATS_USER(sock_net(sk),
 					   UDP_MIB_INERRORS, is_udplite)",159,0.0,181651
10339202,9,CALL,UDP_INC_STATS_USER,"UDP_INC_STATS_USER(sock_net(sk),
 				UDP_MIB_INDATAGRAMS, is_udplite)",62,4.0,,,,1.0,,<empty>,,,"CALL_62.0: UDP_INC_STATS_USER(sock_net(sk),
 				UDP_MIB_INDATAGRAMS, is_udplite)",169,0.0,181651
10339203,10,CALL,UDP_INC_STATS_USER,"UDP_INC_STATS_USER(sock_net(sk), UDP_MIB_CSUMERRORS, is_udplite)",90,4.0,,,,1.0,,<empty>,,,"CALL_90.0: UDP_INC_STATS_USER(sock_net(sk), UDP_MIB_CSUMERRORS, is_udplite)",259,0.0,181651
10339204,11,CALL,UDP_INC_STATS_USER,"UDP_INC_STATS_USER(sock_net(sk), UDP_MIB_INERRORS, is_udplite)",91,4.0,,,,2.0,,<empty>,,,"CALL_91.0: UDP_INC_STATS_USER(sock_net(sk), UDP_MIB_INERRORS, is_udplite)",264,0.0,181651
10339205,12,UNKNOWN,,"DECLARE_SOCKADDR(struct sockaddr_in *, sin, msg->msg_name);",5,3.0,,,,3.0,,<empty>,,,"UNKNOWN_5.0: DECLARE_SOCKADDR(struct sockaddr_in *, sin, msg->msg_name);",20,0.0,181651
10339206,13,CALL,ip_cmsg_recv_offset,"ip_cmsg_recv_offset(msg, skb, sizeof(struct udphdr))",76,4.0,,,,1.0,,<empty>,,,"CALL_76.0: ip_cmsg_recv_offset(msg, skb, sizeof(struct udphdr))",224,0.0,181651
10339207,14,CALL,memset,"memset(sin->sin_zero, 0, sizeof(sin->sin_zero))",72,4.0,,,,4.0,,<empty>,,,"CALL_72.0: memset(sin->sin_zero, 0, sizeof(sin->sin_zero))",204,0.0,181651
10339208,15,JUMP_TARGET,out_free,"out_free:
 	skb_free_datagram_locked(sk, skb);",82,2.0,,,,30.0,,,,,"JUMP_TARGET_82.0: out_free:
 	skb_free_datagram_locked(sk, skb);",240,0.0,181651
10339209,16,RETURN,,"return ip_recv_error(sk, msg, len, addr_len);",15,4.0,,,,1.0,,,,,"RETURN_15.0: return ip_recv_error(sk, msg, len, addr_len);",41,0.0,181651
10339210,17,CALL,<operator>.logicalOr,copied < ulen || UDP_SKB_CB(skb)->partial_cov,32,8.0,,,,1.0,,<empty>,,,CALL_32.0: copied < ulen || UDP_SKB_CB(skb)->partial_cov,101,0.0,181651
10339211,18,JUMP_TARGET,csum_copy_err,"csum_copy_err:
 	slow = lock_sock_fast(sk);",87,2.0,,,,34.0,,,,,"JUMP_TARGET_87.0: csum_copy_err:
 	slow = lock_sock_fast(sk);",247,0.0,181651
10339212,19,CALL,<operator>.assignment,sin->sin_addr.s_addr = ip_hdr(skb)->saddr,71,4.0,,,,3.0,,<empty>,,,CALL_71.0: sin->sin_addr.s_addr = ip_hdr(skb)->saddr,194,0.0,181651
10339213,20,CALL,<operator>.assignment,ulen = skb->len - sizeof(struct udphdr),23,3.0,,,,18.0,,<empty>,,,CALL_23.0: ulen = skb->len - sizeof(struct udphdr),69,0.0,181651
10339214,21,CALL,ip_recv_error,"ip_recv_error(sk, msg, len, addr_len)",15,11.0,,,,1.0,,<empty>,,,"CALL_15.0: ip_recv_error(sk, msg, len, addr_len)",42,0.0,181651
10339215,22,CALL,sock_recv_ts_and_drops,"sock_recv_ts_and_drops(msg, sk, skb)",65,3.0,,,,25.0,,<empty>,,,"CALL_65.0: sock_recv_ts_and_drops(msg, sk, skb)",174,0.0,181651
10339216,23,CALL,<operator>.assignment,sin->sin_port = udp_hdr(skb)->source,70,4.0,,,,2.0,,<empty>,,,CALL_70.0: sin->sin_port = udp_hdr(skb)->source,186,0.0,181651
10339217,24,CALL,<operator>.or,flags | (noblock ? MSG_DONTWAIT : 0),18,33.0,,,,2.0,,<empty>,,,CALL_18.0: flags | (noblock ? MSG_DONTWAIT : 0),52,0.0,181651
10339218,25,CALL,<operator>.logicalNot,"!skb_kill_datagram(sk, skb, flags)",89,7.0,,,,1.0,,<empty>,,,"CALL_89.0: !skb_kill_datagram(sk, skb, flags)",253,0.0,181651
10339219,26,CALL,trace_kfree_skb,"trace_kfree_skb(skb, udp_recvmsg)",52,4.0,,,,1.0,,<empty>,,,"CALL_52.0: trace_kfree_skb(skb, udp_recvmsg)",147,0.0,181651
10339220,27,CALL,skb_kill_datagram,"skb_kill_datagram(sk, skb, flags)",89,8.0,,,,1.0,,<empty>,,,"CALL_89.0: skb_kill_datagram(sk, skb, flags)",254,0.0,181651
10339221,28,CALL,skb_free_datagram_locked,"skb_free_datagram_locked(sk, skb)",83,3.0,,,,31.0,,<empty>,,,"CALL_83.0: skb_free_datagram_locked(sk, skb)",241,0.0,181651
10339222,29,CALL,<operator>.subtraction,skb->len - sizeof(struct udphdr),23,10.0,,,,2.0,,<empty>,,,CALL_23.0: skb->len - sizeof(struct udphdr),71,0.0,181651
10339223,30,CALL,udp_lib_checksum_complete,udp_lib_checksum_complete(skb),33,7.0,,,,1.0,,<empty>,,,CALL_33.0: udp_lib_checksum_complete(skb),111,1.0,181651
10339224,31,CALL,<operator>.indirectFieldAccess,UDP_SKB_CB(skb)->partial_cov,32,25.0,,,,2.0,,<empty>,,,CALL_32.0: UDP_SKB_CB(skb)->partial_cov,105,0.0,181651
10339225,32,CALL,<operators>.assignmentAnd,msg->msg_flags &= ~MSG_TRUNC,97,3.0,,,,39.0,,<empty>,,,CALL_97.0: msg->msg_flags &= ~MSG_TRUNC,273,0.0,181651
10339226,33,CALL,<operator>.assignment,is_udplite = IS_UDPLITE(sk),10,8.0,,,,12.0,,<empty>,,,CALL_10.0: is_udplite = IS_UDPLITE(sk),31,0.0,181651
10339227,34,CALL,<operators>.assignmentOr,msg->msg_flags |= MSG_TRUNC,28,4.0,,,,1.0,,<empty>,,,CALL_28.0: msg->msg_flags |= MSG_TRUNC,95,0.0,181651
10339228,35,CALL,unlock_sock_fast,"unlock_sock_fast(sk, slow)",93,3.0,,,,37.0,,<empty>,,,"CALL_93.0: unlock_sock_fast(sk, slow)",269,0.0,181651
10339229,36,CALL,<operator>.conditional,noblock ? MSG_DONTWAIT : 0,18,42.0,,,,2.0,,<empty>,,,CALL_18.0: noblock ? MSG_DONTWAIT : 0,54,0.0,181651
10339230,37,CALL,skb_csum_unnecessary,skb_csum_unnecessary(skb),39,6.0,,,,1.0,,<empty>,,,CALL_39.0: skb_csum_unnecessary(skb),116,1.0,181651
10339231,38,CALL,<operator>.assignment,slow = lock_sock_fast(sk),88,3.0,,,,35.0,,<empty>,,,CALL_88.0: slow = lock_sock_fast(sk),248,0.0,181651
10339232,39,CALL,<operator>.assignment,sin->sin_family = AF_INET,69,4.0,,,,1.0,,<empty>,,,CALL_69.0: sin->sin_family = AF_INET,181,0.0,181651
10339233,40,CALL,atomic_inc,atomic_inc(&sk->sk_drops),54,5.0,,,,1.0,,<empty>,,,CALL_54.0: atomic_inc(&sk->sk_drops),154,0.0,181651
10339234,41,CALL,<operator>.assignment,*addr_len = sizeof(*sin),73,4.0,,,,5.0,,<empty>,,,CALL_73.0: *addr_len = sizeof(*sin),213,0.0,181651
10339235,42,CALL,<operator>.sizeOf,sizeof(struct udphdr),23,21.0,,,,2.0,,<empty>,,,CALL_23.0: sizeof(struct udphdr),75,0.0,181651
10339236,43,CALL,<operator>.sizeOf,sizeof(struct udphdr),76,34.0,,,,3.0,,<empty>,,,CALL_76.0: sizeof(struct udphdr),227,0.0,181651
10339237,44,CALL,<operator>.sizeOf,sizeof(struct udphdr),41,38.0,,,,2.0,,<empty>,,,CALL_41.0: sizeof(struct udphdr),123,0.0,181651
10339238,45,CALL,<operator>.sizeOf,sizeof(sin->sin_zero),72,29.0,,,,3.0,,<empty>,,,CALL_72.0: sizeof(sin->sin_zero),209,0.0,181651
10339239,46,CALL,<operator>.sizeOf,sizeof(struct udphdr),44,46.0,,,,2.0,,<empty>,,,CALL_44.0: sizeof(struct udphdr),133,0.0,181651
10339240,47,CALL,<operator>.fieldAccess,sin->sin_addr.s_addr,71,4.0,,,,1.0,,<empty>,,,CALL_71.0: sin->sin_addr.s_addr,195,0.0,181651
10339241,48,CALL,<operator>.and,flags & MSG_ERRQUEUE,14,8.0,,,,1.0,,<empty>,,,CALL_14.0: flags & MSG_ERRQUEUE,37,0.0,181651
10339242,49,CALL,<operator>.indirectFieldAccess,udp_hdr(skb)->source,70,20.0,,,,2.0,,<empty>,,,CALL_70.0: udp_hdr(skb)->source,190,0.0,181651
10339243,50,CONTROL_STRUCTURE,,goto csum_copy_err;,48,5.0,,,GOTO,1.0,,,,,CONTROL_STRUCTURE_48.0: goto csum_copy_err;,142,0.0,181651
10339244,51,CONTROL_STRUCTURE,,goto csum_copy_err;,36,6.0,,,GOTO,1.0,,,,,CONTROL_STRUCTURE_36.0: goto csum_copy_err;,114,0.0,181651
10339245,52,IDENTIFIER,UDP_MIB_INDATAGRAMS,UDP_MIB_INDATAGRAMS,63,6.0,,,,2.0,,ANY,,,IDENTIFIER_63.0: UDP_MIB_INDATAGRAMS,172,0.0,181651
10339246,53,CALL,<operator>.assignment,*inet = inet_sk(sk),4,20.0,,,,2.0,,<empty>,,,CALL_4.0: *inet = inet_sk(sk),16,0.0,181651
10339247,54,CALL,lock_sock_fast,lock_sock_fast(sk),88,10.0,,,,2.0,,<empty>,,,CALL_88.0: lock_sock_fast(sk),250,0.0,181651
10339248,55,CALL,<operator>.indirectFieldAccess,ip_hdr(skb)->saddr,71,27.0,,,,2.0,,<empty>,,,CALL_71.0: ip_hdr(skb)->saddr,200,0.0,181651
10339249,56,JUMP_TARGET,out,"out:
 	return err;",84,2.0,,,,32.0,,,,,"JUMP_TARGET_84.0: out:
 	return err;",244,0.0,181651
10339250,57,IDENTIFIER,UDP_MIB_CSUMERRORS,UDP_MIB_CSUMERRORS,90,37.0,,,,2.0,,ANY,,,IDENTIFIER_90.0: UDP_MIB_CSUMERRORS,262,0.0,181651
10339251,58,CALL,<operator>.and,flags & MSG_TRUNC,79,7.0,,,,1.0,,<empty>,,,CALL_79.0: flags & MSG_TRUNC,233,0.0,181651
10339252,59,IDENTIFIER,UDP_MIB_INERRORS,UDP_MIB_INERRORS,56,10.0,,,,2.0,,ANY,,,IDENTIFIER_56.0: UDP_MIB_INERRORS,162,0.0,181651
10339253,60,CALL,<operator>.indirectFieldAccess,inet->cmsg_flags,75,7.0,,,,1.0,,<empty>,,,CALL_75.0: inet->cmsg_flags,220,0.0,181651
10339254,61,IDENTIFIER,UDP_MIB_INERRORS,UDP_MIB_INERRORS,91,37.0,,,,2.0,,ANY,,,IDENTIFIER_91.0: UDP_MIB_INERRORS,267,0.0,181651
10339255,62,CONTROL_STRUCTURE,,goto try_again;,98,3.0,,,GOTO,40.0,,,,,CONTROL_STRUCTURE_98.0: goto try_again;,279,0.0,181651
10339256,63,CALL,UDP_SKB_CB,UDP_SKB_CB(skb),32,25.0,,,,1.0,,<empty>,,,CALL_32.0: UDP_SKB_CB(skb),106,0.0,181651
10339257,64,CALL,<operator>.indirectFieldAccess,sin->sin_family,69,4.0,,,,1.0,,<empty>,,,CALL_69.0: sin->sin_family,182,0.0,181651
10339258,65,CONTROL_STRUCTURE,,goto out_free;,58,4.0,,,GOTO,3.0,,,,,CONTROL_STRUCTURE_58.0: goto out_free;,164,0.0,181651
10339259,66,CALL,cond_resched,cond_resched(),96,3.0,,,,38.0,,<empty>,,,CALL_96.0: cond_resched(),272,0.0,181651
10339260,67,CALL,<operator>.equals,err == -EINVAL,47,8.0,,,,1.0,,<empty>,,,CALL_47.0: err == -EINVAL,137,0.0,181651
10339261,68,CALL,IS_UDPLITE,IS_UDPLITE(sk),10,21.0,,,,2.0,,<empty>,,,CALL_10.0: IS_UDPLITE(sk),33,0.0,181651
10339262,69,CALL,<operator>.indirectFieldAccess,msg->msg_flags,97,3.0,,,,1.0,,<empty>,,,CALL_97.0: msg->msg_flags,274,0.0,181651
10339263,70,CALL,<operator>.indirectFieldAccess,msg->msg_flags,28,4.0,,,,1.0,,<empty>,,,CALL_28.0: msg->msg_flags,96,0.0,181651
10339264,71,CALL,<operator>.indirectFieldAccess,sin->sin_port,70,4.0,,,,1.0,,<empty>,,,CALL_70.0: sin->sin_port,187,0.0,181651
10339265,72,CALL,unlikely,unlikely(err),51,7.0,,,,1.0,,<empty>,,,CALL_51.0: unlikely(err),144,0.0,181651
10339266,73,CALL,<operator>.assignment,copied = ulen,26,4.0,,,,1.0,,<empty>,,,CALL_26.0: copied = ulen,85,0.0,181651
10339267,74,CALL,<operator>.addressOf,&sk->sk_drops,54,16.0,,,,1.0,,<empty>,,,CALL_54.0: &sk->sk_drops,155,0.0,181651
10339268,75,CALL,<operator>.lessThan,copied < ulen,27,12.0,,,,1.0,,<empty>,,,CALL_27.0: copied < ulen,91,0.0,181651
10339269,76,CALL,<operator>.indirectFieldAccess,sin->sin_addr,71,4.0,,,,1.0,,<empty>,,,CALL_71.0: sin->sin_addr,196,0.0,181651
10339270,77,IDENTIFIER,struct udphdr,struct udphdr,76,41.0,,,,1.0,,udphdr,,,IDENTIFIER_76.0: struct udphdr,228,0.0,181651
10339271,78,CALL,<operator>.greaterThan,copied > ulen,25,7.0,,,,1.0,,<empty>,,,CALL_25.0: copied > ulen,81,0.0,181651
10339272,79,IDENTIFIER,struct udphdr,struct udphdr,44,53.0,,,,1.0,,udphdr,,,IDENTIFIER_44.0: struct udphdr,134,0.0,181651
10339273,80,CALL,<operator>.lessThan,copied < ulen,32,8.0,,,,1.0,,<empty>,,,CALL_32.0: copied < ulen,102,0.0,181651
10339274,81,CALL,<operator>.indirectFieldAccess,sin->sin_zero,72,36.0,,,,1.0,,<empty>,,,CALL_72.0: sin->sin_zero,210,0.0,181651
10339275,82,IDENTIFIER,struct udphdr,struct udphdr,23,28.0,,,,1.0,,udphdr,,,IDENTIFIER_23.0: struct udphdr,76,0.0,181651
10339276,83,IDENTIFIER,struct udphdr,struct udphdr,41,45.0,,,,1.0,,udphdr,,,IDENTIFIER_41.0: struct udphdr,124,0.0,181651
10339277,84,CALL,<operator>.indirectFieldAccess,sin->sin_zero,72,11.0,,,,1.0,,<empty>,,,CALL_72.0: sin->sin_zero,205,0.0,181651
10339278,85,CALL,sock_net,sock_net(sk),55,24.0,,,,1.0,,<empty>,,,CALL_55.0: sock_net(sk),160,0.0,181651
10339279,86,CALL,<operator>.indirectFieldAccess,sk->sk_drops,54,17.0,,,,1.0,,<empty>,,,CALL_54.0: sk->sk_drops,156,0.0,181651
10339280,87,CALL,<operator>.sizeOf,sizeof(*sin),73,16.0,,,,2.0,,<empty>,,,CALL_73.0: sizeof(*sin),216,0.0,181651
10339281,88,CALL,sock_net,sock_net(sk),62,23.0,,,,1.0,,<empty>,,,CALL_62.0: sock_net(sk),170,0.0,181651
10339282,89,CALL,udp_hdr,udp_hdr(skb),70,20.0,,,,1.0,,<empty>,,,CALL_70.0: udp_hdr(skb),191,0.0,181651
10339283,90,CALL,sock_net,sock_net(sk),91,23.0,,,,1.0,,<empty>,,,CALL_91.0: sock_net(sk),265,0.0,181651
10339284,91,IDENTIFIER,MSG_DONTWAIT,MSG_DONTWAIT,18,52.0,,,,2.0,,ANY,,,IDENTIFIER_18.0: MSG_DONTWAIT,56,0.0,181651
10339285,92,CALL,sock_net,sock_net(sk),90,23.0,,,,1.0,,<empty>,,,CALL_90.0: sock_net(sk),260,0.0,181651
10339286,93,IDENTIFIER,MSG_ERRQUEUE,MSG_ERRQUEUE,14,16.0,,,,2.0,,ANY,,,IDENTIFIER_14.0: MSG_ERRQUEUE,39,0.0,181651
10339287,94,CALL,<operator>.assignment,err = copied,78,3.0,,,,28.0,,<empty>,,,CALL_78.0: err = copied,229,0.0,181651
10339288,95,CALL,<operator>.assignment,copied = len,24,3.0,,,,19.0,,<empty>,,,CALL_24.0: copied = len,77,0.0,181651
10339289,96,RETURN,,return err;,85,3.0,,,,33.0,,,,,RETURN_85.0: return err;,245,0.0,181651
10339290,97,CALL,ip_hdr,ip_hdr(skb),71,27.0,,,,1.0,,<empty>,,,CALL_71.0: ip_hdr(skb),201,0.0,181651
10339291,98,FIELD_IDENTIFIER,,partial_cov,32,42.0,,,,2.0,,,,,FIELD_IDENTIFIER_32.0: partial_cov,108,0.0,181651
10339292,99,IDENTIFIER,udp_recvmsg,udp_recvmsg,52,25.0,,,,2.0,,ANY,,,IDENTIFIER_52.0: udp_recvmsg,149,0.0,181651
10339293,100,CALL,inet_sk,inet_sk(sk),4,28.0,,,,2.0,,<empty>,,,CALL_4.0: inet_sk(sk),18,0.0,181651
10339294,101,CALL,<operator>.assignment,err = ulen,80,4.0,,,,1.0,,<empty>,,,CALL_80.0: err = ulen,237,0.0,181651
10339295,102,FIELD_IDENTIFIER,,cmsg_flags,75,13.0,,,,2.0,,,,,FIELD_IDENTIFIER_75.0: cmsg_flags,222,0.0,181651
10339296,103,FIELD_IDENTIFIER,,sin_family,69,9.0,,,,2.0,,,,,FIELD_IDENTIFIER_69.0: sin_family,184,0.0,181651
10339297,104,IDENTIFIER,is_udplite,is_udplite,10,8.0,,,,1.0,,int,,,IDENTIFIER_10.0: is_udplite,32,0.0,181651
10339298,105,IDENTIFIER,is_udplite,is_udplite,91,55.0,,,,3.0,,int,,,IDENTIFIER_91.0: is_udplite,268,0.0,181651
10339299,106,IDENTIFIER,is_udplite,is_udplite,63,27.0,,,,3.0,,int,,,IDENTIFIER_63.0: is_udplite,173,0.0,181651
10339300,107,IDENTIFIER,is_udplite,is_udplite,56,28.0,,,,3.0,,int,,,IDENTIFIER_56.0: is_udplite,163,0.0,181651
10339301,108,IDENTIFIER,is_udplite,is_udplite,90,57.0,,,,3.0,,int,,,IDENTIFIER_90.0: is_udplite,263,0.0,181651
10339302,109,CALL,<operator>.not,~MSG_TRUNC,97,21.0,,,,2.0,,<empty>,,,CALL_97.0: ~MSG_TRUNC,277,0.0,181651
10339303,110,IDENTIFIER,MSG_TRUNC,MSG_TRUNC,79,15.0,,,,2.0,,ANY,,,IDENTIFIER_79.0: MSG_TRUNC,235,0.0,181651
10339304,111,FIELD_IDENTIFIER,,msg_flags,97,8.0,,,,2.0,,,,,FIELD_IDENTIFIER_97.0: msg_flags,276,0.0,181651
10339305,112,CALL,<operator>.indirection,*addr_len,73,4.0,,,,1.0,,<empty>,,,CALL_73.0: *addr_len,214,0.0,181651
10339306,113,IDENTIFIER,MSG_TRUNC,MSG_TRUNC,97,22.0,,,,1.0,,ANY,,,IDENTIFIER_97.0: MSG_TRUNC,278,0.0,181651
10339307,114,FIELD_IDENTIFIER,,msg_flags,28,9.0,,,,2.0,,,,,FIELD_IDENTIFIER_28.0: msg_flags,98,0.0,181651
10339308,115,IDENTIFIER,MSG_TRUNC,MSG_TRUNC,28,22.0,,,,2.0,,ANY,,,IDENTIFIER_28.0: MSG_TRUNC,99,0.0,181651
10339309,116,CONTROL_STRUCTURE,,goto out;,21,4.0,,,GOTO,1.0,,,,,CONTROL_STRUCTURE_21.0: goto out;,68,0.0,181651
10339310,117,FIELD_IDENTIFIER,,sin_zero,72,41.0,,,,2.0,,,,,FIELD_IDENTIFIER_72.0: sin_zero,212,0.0,181651
10339311,118,FIELD_IDENTIFIER,,sk_drops,54,21.0,,,,2.0,,,,,FIELD_IDENTIFIER_54.0: sk_drops,158,0.0,181651
10339312,119,FIELD_IDENTIFIER,,sin_zero,72,16.0,,,,2.0,,,,,FIELD_IDENTIFIER_72.0: sin_zero,207,0.0,181651
10339313,120,IDENTIFIER,addr_len,addr_len,15,39.0,,,,4.0,,int,,,IDENTIFIER_15.0: addr_len,46,0.0,181651
10339314,121,FIELD_IDENTIFIER,,sin_addr,71,9.0,,,,2.0,,,,,FIELD_IDENTIFIER_71.0: sin_addr,198,0.0,181651
10339315,122,CALL,<operator>.indirectFieldAccess,skb->len,23,10.0,,,,1.0,,<empty>,,,CALL_23.0: skb->len,72,0.0,181651
10339316,123,METHOD,<global>,<global>,1,,99.0,,,1.0,/work/LAS/weile-lab/benjis/linevd/storage/processed/bigvul/before/181651.c:<global>,,,,METHOD_1.0: <global>,5,0.0,181651
10339317,124,FIELD_IDENTIFIER,,sin_port,70,9.0,,,,2.0,,,,,FIELD_IDENTIFIER_70.0: sin_port,189,0.0,181651
10339318,125,IDENTIFIER,addr_len,addr_len,73,5.0,,,,1.0,,int,,,IDENTIFIER_73.0: addr_len,215,0.0,181651
10339319,126,CALL,<operator>.addressOf,&peeked,19,8.0,,,,3.0,,<empty>,,,CALL_19.0: &peeked,58,0.0,181651
10339320,127,IDENTIFIER,noblock,noblock,18,42.0,,,,1.0,,int,,,IDENTIFIER_18.0: noblock,55,0.0,181651
10339321,128,CALL,<operator>.minus,-EINVAL,47,15.0,,,,2.0,,<empty>,,,CALL_47.0: -EINVAL,139,0.0,181651
10339322,129,CALL,<operator>.logicalNot,!peeked,53,8.0,,,,1.0,,<empty>,,,CALL_53.0: !peeked,151,0.0,181651
10339323,130,CALL,<operator>.assignment,off = 0,8,16.0,,,,9.0,,<empty>,,,CALL_8.0: off = 0,26,0.0,181651
10339324,131,IDENTIFIER,AF_INET,AF_INET,69,22.0,,,,2.0,,ANY,,,IDENTIFIER_69.0: AF_INET,185,0.0,181651
10339325,132,CALL,<operator>.logicalNot,!peeked,61,7.0,,,,1.0,,<empty>,,,CALL_61.0: !peeked,166,0.0,181651
10339326,133,IDENTIFIER,copied,copied,24,3.0,,,,1.0,,unsigned int,,,IDENTIFIER_24.0: copied,78,0.0,181651
